image;irma_code
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2548.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2549.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2550.png;1121-120-800-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2551.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2552.png;1121-230-953-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2553.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2555.png;1121-230-954-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2556.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2558.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2560.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2566.png;1121-120-918-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2567.png;1121-120-918-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2571.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2572.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2573.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2574.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2575.png;1121-120-956-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2576.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2577.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2578.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2579.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2580.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2581.png;1121-230-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2582.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2583.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2584.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2585.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2586.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2589.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2590.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2594.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2595.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2596.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2597.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2598.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2599.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2601.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2603.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2604.png;1121-120-911-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2605.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2606.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2613.png;1121-120-956-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2614.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2615.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2617.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2618.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2619.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2620.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2624.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2625.png;1121-120-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2628.png;1121-120-900-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2629.png;1121-120-900-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2630.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2631.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2632.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2633.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2634.png;1121-230-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2635.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2636.png;1121-120-950-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2639.png;1121-230-900-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2640.png;1121-230-900-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2641.png;1121-120-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2642.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2644.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2645.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2646.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2647.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2648.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2650.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2651.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2652.png;1121-230-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2653.png;1121-120-919-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2654.png;1121-120-919-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2655.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2656.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2657.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2658.png;1121-230-934-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2659.png;1121-230-936-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2660.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2661.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2662.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2663.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2664.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2665.png;1121-230-934-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2666.png;1121-120-933-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2667.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2668.png;1121-230-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2669.png;1121-230-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2671.png;1121-120-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2672.png;1121-120-914-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2673.png;1121-230-914-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2674.png;1121-230-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2675.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2676.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2677.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2678.png;1121-120-956-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2679.png;1121-120-956-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2680.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2681.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2682.png;1121-230-952-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2683.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2684.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2685.png;1121-230-954-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2686.png;1121-120-911-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2687.png;1121-120-911-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2688.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2689.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2690.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2691.png;1121-120-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2696.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2697.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2698.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2699.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2701.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2702.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2708.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2709.png;1121-120-911-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2710.png;1121-230-911-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2711.png;1121-120-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2712.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2720.png;1121-120-914-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2721.png;1121-120-911-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2722.png;1121-120-911-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2723.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2724.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2725.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2726.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2727.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2728.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2729.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2730.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2731.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2733.png;1121-230-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2734.png;1121-120-935-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2736.png;1121-230-914-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2740.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2741.png;1121-120-933-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2742.png;1121-230-933-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2743.png;1121-120-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2744.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2745.png;1121-120-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2746.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2747.png;1121-230-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2748.png;1121-230-915-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2750.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2751.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2752.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2753.png;1121-230-953-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2754.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2755.png;1121-120-955-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2756.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2757.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2758.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2759.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2760.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2761.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2762.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2763.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2764.png;1121-120-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2765.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2768.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2769.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2770.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2771.png;1121-230-934-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2772.png;1121-120-934-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2773.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2774.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2776.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2777.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2778.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2779.png;1121-120-951-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2780.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2781.png;1121-230-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2782.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2783.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2784.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2785.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2786.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2787.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2788.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2789.png;1121-120-936-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2790.png;1121-230-936-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2791.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2792.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2793.png;1121-230-921-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2794.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2795.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2796.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2797.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2798.png;1121-230-934-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2799.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2800.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2801.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2802.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2803.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2804.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2805.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2806.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2807.png;1121-230-952-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2808.png;1121-230-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2809.png;1121-230-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2810.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2811.png;1121-230-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2812.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2813.png;1121-120-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2814.png;1121-230-962-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2815.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2816.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2817.png;1121-120-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2818.png;1121-230-922-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2819.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2820.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2821.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2822.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2823.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2824.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2825.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2826.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2827.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2851.png;1121-230-961-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2852.png;1121-120-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2853.png;1121-230-943-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2854.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2855.png;1121-120-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2856.png;1121-230-942-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2862.png;1121-320-941-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2863.png;1121-120-914-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2888.png;1124-310-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2889.png;1124-310-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2891.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2895.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2896.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2897.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2901.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2903.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2905.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2909.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2911.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2913.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2914.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2916.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2918.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2920.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2922.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2926.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2928.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2930.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2932.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2934.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2935.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2938.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2940.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2942.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2944.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2946.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2948.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2950.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2952.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2955.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2956.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2958.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2959.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2961.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2963.png;1124-410-610-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2965.png;1124-410-620-625
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2968.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2970.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2971.png;1121-4b0-233-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2972.png;1121-4b0-233-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2973.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2974.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2975.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2976.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2983.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2984.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2985.png;1121-420-213-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2986.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2987.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2988.png;1121-4b0-233-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2989.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2990.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2993.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2994.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2995.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2996.png;1121-220-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2997.png;1121-4b0-233-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2998.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/2999.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/3000.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/3015.png;1121-210-230-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/3016.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/3017.png;1121-120-200-700
/scratch/hnkmah001/Datasets/ImageCLEF09/train/3019.png;1121-120-200-700
