2021-02-10 14:00:34.055033: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 14:04:32.231031: I tensorflow/compiler/jit/xla_cpu_device.cc:41] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 14:04:32.234344: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcuda.so.1
2021-02-10 14:04:32.303520: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 0 with properties: 
pciBusID: 0000:02:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 14:04:32.306292: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1720] Found device 1 with properties: 
pciBusID: 0000:03:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-02-10 14:04:32.307185: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
2021-02-10 14:04:32.373374: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublas.so.11
2021-02-10 14:04:32.374508: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcublasLt.so.11
2021-02-10 14:04:32.403531: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcufft.so.10
2021-02-10 14:04:32.427333: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcurand.so.10
2021-02-10 14:04:32.429103: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcusolver.so.10'; dlerror: libcusolver.so.10: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 14:04:32.445065: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcusparse.so.11
2021-02-10 14:04:32.446353: W tensorflow/stream_executor/platform/default/dso_loader.cc:60] Could not load dynamic library 'libcudnn.so.8'; dlerror: libcudnn.so.8: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /.singularity.d/libs
2021-02-10 14:04:32.447166: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1757] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
2021-02-10 14:04:32.450167: I tensorflow/compiler/jit/xla_gpu_device.cc:99] Not creating XLA devices, tf_xla_enable_xla_devices not set
2021-02-10 14:04:32.450962: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1261] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-02-10 14:04:32.451741: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1267]      
INFO: loading CT volume...
Done.
3D FFT computed.


Epoch 1: training on 10935 images and validating on 3645 images.

2021-02-10 14:04:40.241353: I tensorflow/compiler/mlir/mlir_graph_optimization_pass.cc:116] None of the MLIR optimization passes are enabled (registered 2)
2021-02-10 14:04:40.245281: I tensorflow/core/platform/profile_utils/cpu_utils.cc:112] CPU Frequency: 2100160000 Hz
Step 1: 	 loss = 72.9257 	 acc = 0.0000 	 (9.23 seconds/step)
Step 250: 	 loss = 51.2811 	 acc = 0.1250 	 (2.68 seconds/step)
Step 251: 	 loss = 43.5752 	 acc = 0.1250 	 (2.73 seconds/step)
Step 252: 	 loss = 48.7727 	 acc = 0.1250 	 (2.87 seconds/step)
Step 253: 	 loss = 52.8190 	 acc = 0.1250 	 (2.81 seconds/step)
Step 254: 	 loss = 49.1140 	 acc = 0.0000 	 (2.78 seconds/step)
Step 255: 	 loss = 50.3989 	 acc = 0.1250 	 (2.79 seconds/step)
Step 256: 	 loss = 49.8222 	 acc = 0.3750 	 (2.80 seconds/step)
Step 257: 	 loss = 49.1055 	 acc = 0.0000 	 (2.76 seconds/step)
Step 258: 	 loss = 49.1769 	 acc = 0.2500 	 (2.83 seconds/step)
Step 259: 	 loss = 51.1547 	 acc = 0.1250 	 (2.76 seconds/step)
Step 260: 	 loss = 50.0267 	 acc = 0.1250 	 (2.76 seconds/step)
Step 261: 	 loss = 49.8127 	 acc = 0.2500 	 (2.78 seconds/step)
Step 262: 	 loss = 49.7296 	 acc = 0.2500 	 (2.85 seconds/step)
Step 263: 	 loss = 47.8987 	 acc = 0.1250 	 (2.80 seconds/step)
Step 264: 	 loss = 49.3770 	 acc = 0.2500 	 (2.79 seconds/step)
Step 265: 	 loss = 51.0366 	 acc = 0.1250 	 (2.80 seconds/step)
Step 266: 	 loss = 48.1174 	 acc = 0.2500 	 (2.83 seconds/step)
Step 267: 	 loss = 52.3794 	 acc = 0.1250 	 (2.76 seconds/step)
Step 268: 	 loss = 49.4026 	 acc = 0.2500 	 (2.76 seconds/step)
Step 269: 	 loss = 45.6504 	 acc = 0.2500 	 (2.78 seconds/step)
Step 270: 	 loss = 48.8709 	 acc = 0.0000 	 (2.82 seconds/step)
Step 271: 	 loss = 46.6032 	 acc = 0.2500 	 (2.77 seconds/step)
Step 272: 	 loss = 51.8503 	 acc = 0.1250 	 (2.73 seconds/step)
Step 273: 	 loss = 50.3544 	 acc = 0.0000 	 (2.74 seconds/step)
Step 274: 	 loss = 52.3037 	 acc = 0.2500 	 (2.76 seconds/step)
Step 275: 	 loss = 51.6486 	 acc = 0.0000 	 (2.78 seconds/step)
Step 276: 	 loss = 48.3460 	 acc = 0.1250 	 (2.72 seconds/step)
Step 277: 	 loss = 51.9248 	 acc = 0.2500 	 (2.81 seconds/step)
Step 278: 	 loss = 48.6488 	 acc = 0.0000 	 (2.72 seconds/step)
Step 279: 	 loss = 52.9109 	 acc = 0.0000 	 (2.77 seconds/step)
Step 280: 	 loss = 50.0235 	 acc = 0.0000 	 (2.82 seconds/step)
Step 281: 	 loss = 51.0276 	 acc = 0.1250 	 (2.80 seconds/step)
Step 282: 	 loss = 51.3402 	 acc = 0.1250 	 (2.75 seconds/step)
Step 283: 	 loss = 50.8395 	 acc = 0.0000 	 (2.76 seconds/step)
Step 284: 	 loss = 52.4039 	 acc = 0.2500 	 (2.75 seconds/step)
Step 285: 	 loss = 49.6374 	 acc = 0.1250 	 (2.80 seconds/step)
Step 286: 	 loss = 44.0304 	 acc = 0.0000 	 (2.75 seconds/step)
Step 287: 	 loss = 48.5159 	 acc = 0.2500 	 (2.70 seconds/step)
Step 288: 	 loss = 50.7222 	 acc = 0.1250 	 (2.75 seconds/step)
Step 289: 	 loss = 51.6262 	 acc = 0.0000 	 (2.81 seconds/step)
Step 290: 	 loss = 51.7452 	 acc = 0.2500 	 (2.85 seconds/step)
Step 291: 	 loss = 50.6583 	 acc = 0.2500 	 (2.82 seconds/step)
Step 292: 	 loss = 51.2402 	 acc = 0.2500 	 (2.81 seconds/step)
Step 293: 	 loss = 48.3608 	 acc = 0.3750 	 (2.81 seconds/step)
Step 294: 	 loss = 48.0064 	 acc = 0.2500 	 (2.78 seconds/step)
Step 295: 	 loss = 48.6051 	 acc = 0.0000 	 (2.79 seconds/step)
Step 296: 	 loss = 51.1874 	 acc = 0.1250 	 (2.74 seconds/step)
Step 297: 	 loss = 49.3162 	 acc = 0.3750 	 (2.87 seconds/step)
Step 298: 	 loss = 45.9445 	 acc = 0.0000 	 (2.74 seconds/step)
Step 299: 	 loss = 50.9881 	 acc = 0.3750 	 (2.92 seconds/step)
Step 300: 	 loss = 52.2488 	 acc = 0.3750 	 (2.85 seconds/step)
Step 301: 	 loss = 46.6416 	 acc = 0.0000 	 (2.71 seconds/step)
Step 302: 	 loss = 49.2949 	 acc = 0.3750 	 (2.76 seconds/step)
Step 303: 	 loss = 48.6092 	 acc = 0.1250 	 (2.84 seconds/step)
Step 304: 	 loss = 49.4940 	 acc = 0.1250 	 (2.85 seconds/step)
Step 305: 	 loss = 44.4240 	 acc = 0.0000 	 (2.83 seconds/step)
Step 306: 	 loss = 48.6459 	 acc = 0.3750 	 (2.79 seconds/step)
Step 307: 	 loss = 47.8691 	 acc = 0.1250 	 (2.79 seconds/step)
Step 308: 	 loss = 52.3991 	 acc = 0.2500 	 (2.86 seconds/step)
Step 309: 	 loss = 48.1917 	 acc = 0.0000 	 (2.77 seconds/step)
Step 310: 	 loss = 50.5248 	 acc = 0.0000 	 (2.79 seconds/step)
Step 311: 	 loss = 50.2472 	 acc = 0.2500 	 (2.68 seconds/step)
Step 312: 	 loss = 53.3171 	 acc = 0.1250 	 (2.80 seconds/step)
Step 313: 	 loss = 50.8411 	 acc = 0.2500 	 (2.75 seconds/step)
Step 314: 	 loss = 48.9429 	 acc = 0.2500 	 (2.75 seconds/step)
Step 315: 	 loss = 50.4433 	 acc = 0.2500 	 (2.80 seconds/step)
Step 316: 	 loss = 48.7859 	 acc = 0.0000 	 (2.76 seconds/step)
Step 317: 	 loss = 47.8726 	 acc = 0.1250 	 (2.80 seconds/step)
Step 318: 	 loss = 49.7822 	 acc = 0.3750 	 (2.72 seconds/step)
Step 319: 	 loss = 48.2467 	 acc = 0.1250 	 (2.80 seconds/step)
Step 320: 	 loss = 48.6416 	 acc = 0.2500 	 (2.73 seconds/step)
Step 321: 	 loss = 50.4752 	 acc = 0.2500 	 (2.79 seconds/step)
Step 322: 	 loss = 46.1580 	 acc = 0.3750 	 (2.79 seconds/step)
Step 323: 	 loss = 50.8659 	 acc = 0.1250 	 (2.81 seconds/step)
Step 324: 	 loss = 51.7714 	 acc = 0.2500 	 (2.77 seconds/step)
Step 325: 	 loss = 49.6419 	 acc = 0.1250 	 (2.83 seconds/step)
Step 326: 	 loss = 47.3775 	 acc = 0.1250 	 (2.76 seconds/step)
Step 327: 	 loss = 50.8614 	 acc = 0.2500 	 (2.75 seconds/step)
Step 328: 	 loss = 48.4633 	 acc = 0.0000 	 (2.80 seconds/step)
Step 329: 	 loss = 52.3242 	 acc = 0.0000 	 (2.81 seconds/step)
Step 330: 	 loss = 52.8641 	 acc = 0.0000 	 (2.72 seconds/step)
Step 331: 	 loss = 53.2524 	 acc = 0.0000 	 (2.75 seconds/step)
Step 332: 	 loss = 52.9058 	 acc = 0.1250 	 (2.72 seconds/step)
Step 333: 	 loss = 49.3536 	 acc = 0.1250 	 (2.79 seconds/step)
Step 334: 	 loss = 50.7434 	 acc = 0.1250 	 (2.88 seconds/step)
Step 335: 	 loss = 49.0513 	 acc = 0.1250 	 (2.78 seconds/step)
Step 336: 	 loss = 48.3830 	 acc = 0.1250 	 (2.72 seconds/step)
Step 337: 	 loss = 45.2180 	 acc = 0.2500 	 (2.80 seconds/step)
Step 338: 	 loss = 50.2850 	 acc = 0.0000 	 (2.78 seconds/step)
Step 339: 	 loss = 42.7813 	 acc = 0.2500 	 (2.79 seconds/step)
Step 340: 	 loss = 47.3740 	 acc = 0.3750 	 (2.65 seconds/step)
Step 341: 	 loss = 46.6857 	 acc = 0.2500 	 (2.78 seconds/step)
Step 342: 	 loss = 47.8395 	 acc = 0.0000 	 (2.79 seconds/step)
Step 343: 	 loss = 45.7056 	 acc = 0.0000 	 (2.73 seconds/step)
Step 344: 	 loss = 50.1657 	 acc = 0.1250 	 (2.79 seconds/step)
Step 345: 	 loss = 48.7441 	 acc = 0.1250 	 (2.74 seconds/step)
Step 346: 	 loss = 50.5451 	 acc = 0.0000 	 (2.74 seconds/step)
Step 347: 	 loss = 46.1033 	 acc = 0.0000 	 (2.82 seconds/step)
Step 348: 	 loss = 51.0345 	 acc = 0.2500 	 (2.82 seconds/step)
Step 349: 	 loss = 51.7217 	 acc = 0.1250 	 (2.80 seconds/step)
Step 350: 	 loss = 52.1959 	 acc = 0.2500 	 (2.76 seconds/step)
Step 351: 	 loss = 47.9634 	 acc = 0.5000 	 (2.76 seconds/step)
Step 352: 	 loss = 47.6708 	 acc = 0.2500 	 (2.77 seconds/step)
Step 353: 	 loss = 51.4239 	 acc = 0.1250 	 (2.87 seconds/step)
Step 354: 	 loss = 42.9264 	 acc = 0.1250 	 (2.80 seconds/step)
Step 355: 	 loss = 49.5264 	 acc = 0.2500 	 (2.76 seconds/step)
Step 356: 	 loss = 51.2347 	 acc = 0.0000 	 (2.89 seconds/step)
Step 357: 	 loss = 51.2495 	 acc = 0.3750 	 (2.70 seconds/step)
Step 358: 	 loss = 50.2982 	 acc = 0.2500 	 (2.69 seconds/step)
Step 359: 	 loss = 49.2326 	 acc = 0.0000 	 (2.78 seconds/step)
Step 360: 	 loss = 45.3991 	 acc = 0.0000 	 (2.81 seconds/step)
Step 361: 	 loss = 50.5765 	 acc = 0.1250 	 (2.95 seconds/step)
Step 362: 	 loss = 46.5400 	 acc = 0.3750 	 (2.81 seconds/step)
Step 363: 	 loss = 44.6016 	 acc = 0.1250 	 (2.89 seconds/step)
Step 364: 	 loss = 50.1534 	 acc = 0.2500 	 (2.81 seconds/step)
Step 365: 	 loss = 49.4879 	 acc = 0.3750 	 (2.78 seconds/step)
Step 366: 	 loss = 47.9488 	 acc = 0.3750 	 (2.88 seconds/step)
Step 367: 	 loss = 50.8267 	 acc = 0.0000 	 (2.83 seconds/step)
Step 368: 	 loss = 48.2421 	 acc = 0.0000 	 (2.81 seconds/step)
Step 369: 	 loss = 42.7809 	 acc = 0.1250 	 (2.81 seconds/step)
Step 370: 	 loss = 51.0813 	 acc = 0.3750 	 (2.76 seconds/step)
Step 371: 	 loss = 50.1187 	 acc = 0.0000 	 (2.74 seconds/step)
Step 372: 	 loss = 45.9352 	 acc = 0.1250 	 (2.77 seconds/step)
Step 373: 	 loss = 45.7049 	 acc = 0.2500 	 (2.78 seconds/step)
Step 374: 	 loss = 46.3044 	 acc = 0.1250 	 (2.79 seconds/step)
Step 375: 	 loss = 46.8982 	 acc = 0.1250 	 (2.83 seconds/step)
Step 376: 	 loss = 45.1887 	 acc = 0.1250 	 (2.70 seconds/step)
Step 377: 	 loss = 48.0293 	 acc = 0.2500 	 (2.76 seconds/step)
Step 378: 	 loss = 47.6971 	 acc = 0.1250 	 (2.85 seconds/step)
Step 379: 	 loss = 50.8126 	 acc = 0.3750 	 (2.84 seconds/step)
Step 380: 	 loss = 48.2144 	 acc = 0.1250 	 (2.63 seconds/step)
Step 381: 	 loss = 46.5262 	 acc = 0.0000 	 (2.74 seconds/step)
Step 382: 	 loss = 47.7458 	 acc = 0.1250 	 (2.89 seconds/step)
Step 383: 	 loss = 51.0269 	 acc = 0.1250 	 (2.81 seconds/step)
Step 384: 	 loss = 51.4153 	 acc = 0.1250 	 (2.81 seconds/step)
Step 385: 	 loss = 51.1832 	 acc = 0.2500 	 (2.84 seconds/step)
Step 386: 	 loss = 51.1423 	 acc = 0.2500 	 (2.82 seconds/step)
Step 387: 	 loss = 42.0359 	 acc = 0.3750 	 (2.77 seconds/step)
Step 388: 	 loss = 49.4326 	 acc = 0.1250 	 (2.79 seconds/step)
Step 389: 	 loss = 49.1077 	 acc = 0.2500 	 (2.74 seconds/step)
Step 390: 	 loss = 51.2068 	 acc = 0.1250 	 (2.72 seconds/step)
Step 391: 	 loss = 51.3597 	 acc = 0.1250 	 (2.79 seconds/step)
Step 392: 	 loss = 51.4967 	 acc = 0.0000 	 (2.83 seconds/step)
Step 393: 	 loss = 49.0953 	 acc = 0.2500 	 (2.75 seconds/step)
Step 394: 	 loss = 48.7102 	 acc = 0.1250 	 (2.86 seconds/step)
Step 395: 	 loss = 50.9368 	 acc = 0.2500 	 (2.83 seconds/step)
Step 396: 	 loss = 50.3688 	 acc = 0.1250 	 (2.78 seconds/step)
Step 397: 	 loss = 49.3564 	 acc = 0.2500 	 (2.74 seconds/step)
Step 398: 	 loss = 50.7424 	 acc = 0.3750 	 (2.82 seconds/step)
Step 399: 	 loss = 45.1290 	 acc = 0.1250 	 (2.69 seconds/step)
Step 400: 	 loss = 47.8614 	 acc = 0.0000 	 (2.73 seconds/step)
Step 401: 	 loss = 47.8449 	 acc = 0.0000 	 (2.72 seconds/step)
Step 402: 	 loss = 44.6422 	 acc = 0.5000 	 (2.80 seconds/step)
Step 403: 	 loss = 44.6351 	 acc = 0.1250 	 (2.80 seconds/step)
Step 404: 	 loss = 51.1516 	 acc = 0.1250 	 (2.77 seconds/step)
Step 405: 	 loss = 48.2997 	 acc = 0.1250 	 (2.83 seconds/step)
Step 406: 	 loss = 45.5334 	 acc = 0.1250 	 (2.76 seconds/step)
Step 407: 	 loss = 51.4419 	 acc = 0.3750 	 (2.80 seconds/step)
Step 408: 	 loss = 51.9826 	 acc = 0.1250 	 (2.82 seconds/step)
Step 409: 	 loss = 52.1475 	 acc = 0.3750 	 (2.91 seconds/step)
Step 410: 	 loss = 51.7638 	 acc = 0.3750 	 (2.69 seconds/step)
Step 411: 	 loss = 47.8032 	 acc = 0.2500 	 (2.75 seconds/step)
Step 412: 	 loss = 48.9642 	 acc = 0.0000 	 (2.78 seconds/step)
Step 413: 	 loss = 49.6178 	 acc = 0.1250 	 (2.80 seconds/step)
Step 414: 	 loss = 47.7315 	 acc = 0.2500 	 (2.80 seconds/step)
Step 415: 	 loss = 51.4828 	 acc = 0.2500 	 (2.75 seconds/step)
Step 416: 	 loss = 47.7755 	 acc = 0.1250 	 (2.75 seconds/step)
Step 417: 	 loss = 52.0658 	 acc = 0.1250 	 (2.82 seconds/step)
Step 418: 	 loss = 50.1242 	 acc = 0.2500 	 (2.84 seconds/step)
Step 419: 	 loss = 49.9278 	 acc = 0.1250 	 (2.83 seconds/step)
Step 420: 	 loss = 49.7888 	 acc = 0.1250 	 (2.69 seconds/step)
Step 421: 	 loss = 51.6448 	 acc = 0.5000 	 (2.83 seconds/step)
Step 422: 	 loss = 44.9542 	 acc = 0.1250 	 (2.83 seconds/step)
Step 423: 	 loss = 51.2027 	 acc = 0.1250 	 (2.79 seconds/step)
Step 424: 	 loss = 48.6626 	 acc = 0.1250 	 (2.77 seconds/step)
Step 425: 	 loss = 50.9541 	 acc = 0.0000 	 (2.72 seconds/step)
Step 426: 	 loss = 49.1124 	 acc = 0.0000 	 (2.80 seconds/step)
Step 427: 	 loss = 46.8019 	 acc = 0.3750 	 (2.77 seconds/step)
Step 428: 	 loss = 44.5656 	 acc = 0.2500 	 (2.91 seconds/step)
Step 429: 	 loss = 49.5465 	 acc = 0.2500 	 (2.70 seconds/step)
Step 430: 	 loss = 47.8215 	 acc = 0.1250 	 (2.76 seconds/step)
Step 431: 	 loss = 47.7301 	 acc = 0.0000 	 (2.76 seconds/step)
Step 432: 	 loss = 49.1929 	 acc = 0.0000 	 (2.83 seconds/step)
Step 433: 	 loss = 48.7695 	 acc = 0.0000 	 (2.83 seconds/step)
Step 434: 	 loss = 47.7647 	 acc = 0.0000 	 (2.96 seconds/step)
Step 435: 	 loss = 48.5406 	 acc = 0.2500 	 (2.73 seconds/step)
Step 436: 	 loss = 47.5001 	 acc = 0.0000 	 (2.78 seconds/step)
Step 437: 	 loss = 48.5585 	 acc = 0.5000 	 (2.75 seconds/step)
Step 438: 	 loss = 50.4625 	 acc = 0.0000 	 (2.79 seconds/step)
Step 439: 	 loss = 47.7427 	 acc = 0.2500 	 (2.86 seconds/step)
Step 440: 	 loss = 48.8974 	 acc = 0.5000 	 (2.71 seconds/step)
Step 441: 	 loss = 51.3322 	 acc = 0.2500 	 (2.74 seconds/step)
Step 442: 	 loss = 47.0334 	 acc = 0.2500 	 (2.88 seconds/step)
Step 443: 	 loss = 47.6351 	 acc = 0.0000 	 (2.73 seconds/step)
Step 444: 	 loss = 49.9534 	 acc = 0.2500 	 (2.81 seconds/step)
Step 445: 	 loss = 48.7173 	 acc = 0.2500 	 (2.89 seconds/step)
Step 446: 	 loss = 49.7461 	 acc = 0.2500 	 (2.76 seconds/step)
Step 447: 	 loss = 47.7624 	 acc = 0.0000 	 (2.80 seconds/step)
Step 448: 	 loss = 46.9317 	 acc = 0.1250 	 (2.82 seconds/step)
Step 449: 	 loss = 48.6542 	 acc = 0.3750 	 (2.75 seconds/step)
Step 450: 	 loss = 44.6523 	 acc = 0.5000 	 (2.63 seconds/step)
Step 451: 	 loss = 45.8747 	 acc = 0.5000 	 (2.79 seconds/step)
Step 452: 	 loss = 47.4527 	 acc = 0.2500 	 (2.79 seconds/step)
Step 453: 	 loss = 50.1626 	 acc = 0.2500 	 (2.83 seconds/step)
Step 454: 	 loss = 47.5485 	 acc = 0.2500 	 (2.78 seconds/step)
Step 455: 	 loss = 44.6940 	 acc = 0.1250 	 (2.78 seconds/step)
Step 456: 	 loss = 50.0962 	 acc = 0.2500 	 (2.84 seconds/step)
Step 457: 	 loss = 51.3047 	 acc = 0.2500 	 (2.80 seconds/step)
Step 458: 	 loss = 50.6972 	 acc = 0.3750 	 (2.85 seconds/step)
Step 459: 	 loss = 47.3312 	 acc = 0.1250 	 (2.78 seconds/step)
Step 460: 	 loss = 51.4249 	 acc = 0.7500 	 (2.85 seconds/step)
Step 461: 	 loss = 50.5217 	 acc = 0.3750 	 (2.80 seconds/step)
Step 462: 	 loss = 50.9273 	 acc = 0.0000 	 (2.83 seconds/step)
Step 463: 	 loss = 49.7796 	 acc = 0.2500 	 (2.77 seconds/step)
Step 464: 	 loss = 48.7270 	 acc = 0.1250 	 (2.83 seconds/step)
Step 465: 	 loss = 48.4667 	 acc = 0.0000 	 (2.80 seconds/step)
Step 466: 	 loss = 47.3441 	 acc = 0.2500 	 (2.81 seconds/step)
Step 467: 	 loss = 50.1581 	 acc = 0.2500 	 (2.81 seconds/step)
Step 468: 	 loss = 50.2966 	 acc = 0.3750 	 (2.66 seconds/step)
Step 469: 	 loss = 43.0443 	 acc = 0.2500 	 (2.84 seconds/step)
Step 470: 	 loss = 48.5634 	 acc = 0.1250 	 (2.78 seconds/step)
Step 471: 	 loss = 50.4940 	 acc = 0.1250 	 (2.77 seconds/step)
Step 472: 	 loss = 50.9359 	 acc = 0.5000 	 (2.86 seconds/step)
Step 473: 	 loss = 50.1544 	 acc = 0.2500 	 (2.77 seconds/step)
Step 474: 	 loss = 44.0345 	 acc = 0.2500 	 (2.73 seconds/step)
Step 475: 	 loss = 48.3605 	 acc = 0.0000 	 (2.84 seconds/step)
Step 476: 	 loss = 44.2321 	 acc = 0.1250 	 (2.83 seconds/step)
Step 477: 	 loss = 49.2307 	 acc = 0.0000 	 (2.85 seconds/step)
Step 478: 	 loss = 49.2040 	 acc = 0.3750 	 (2.77 seconds/step)
Step 479: 	 loss = 50.7551 	 acc = 0.2500 	 (2.78 seconds/step)
Step 480: 	 loss = 49.7634 	 acc = 0.2500 	 (2.83 seconds/step)
Step 481: 	 loss = 50.2312 	 acc = 0.3750 	 (2.81 seconds/step)
Step 482: 	 loss = 44.1392 	 acc = 0.1250 	 (2.86 seconds/step)
Step 483: 	 loss = 44.1852 	 acc = 0.2500 	 (2.75 seconds/step)
Step 484: 	 loss = 51.5227 	 acc = 0.2500 	 (2.82 seconds/step)
Step 485: 	 loss = 43.0130 	 acc = 0.3750 	 (2.86 seconds/step)
Step 486: 	 loss = 50.0368 	 acc = 0.3750 	 (2.73 seconds/step)
Step 487: 	 loss = 50.4891 	 acc = 0.3750 	 (2.80 seconds/step)
Step 488: 	 loss = 47.1189 	 acc = 0.1250 	 (2.88 seconds/step)
Step 489: 	 loss = 46.0923 	 acc = 0.2500 	 (2.84 seconds/step)
Step 490: 	 loss = 50.1130 	 acc = 0.2500 	 (2.88 seconds/step)
Step 491: 	 loss = 51.5216 	 acc = 0.1250 	 (2.80 seconds/step)
Step 492: 	 loss = 50.6462 	 acc = 0.1250 	 (2.82 seconds/step)
Step 493: 	 loss = 44.1816 	 acc = 0.1250 	 (2.86 seconds/step)
Step 494: 	 loss = 51.5571 	 acc = 0.1250 	 (2.91 seconds/step)
Step 495: 	 loss = 41.9791 	 acc = 0.2500 	 (2.76 seconds/step)
Step 496: 	 loss = 50.5778 	 acc = 0.3750 	 (2.77 seconds/step)
Step 497: 	 loss = 51.1616 	 acc = 0.3750 	 (2.85 seconds/step)
Step 498: 	 loss = 47.5376 	 acc = 0.0000 	 (2.74 seconds/step)
Step 499: 	 loss = 50.3776 	 acc = 0.1250 	 (2.78 seconds/step)
Step 500: 	 loss = 45.3329 	 acc = 0.5000 	 (2.78 seconds/step)
Step 501: 	 loss = 48.4011 	 acc = 0.0000 	 (2.79 seconds/step)
Step 502: 	 loss = 46.8342 	 acc = 0.2500 	 (2.72 seconds/step)
Step 503: 	 loss = 50.6680 	 acc = 0.5000 	 (2.77 seconds/step)
Step 504: 	 loss = 47.8241 	 acc = 0.1250 	 (2.76 seconds/step)
Step 505: 	 loss = 50.1143 	 acc = 0.1250 	 (2.85 seconds/step)
Step 506: 	 loss = 50.4146 	 acc = 0.0000 	 (2.80 seconds/step)
Step 507: 	 loss = 51.1926 	 acc = 0.1250 	 (2.80 seconds/step)
Step 508: 	 loss = 46.7282 	 acc = 0.3750 	 (2.79 seconds/step)
Step 509: 	 loss = 47.1520 	 acc = 0.1250 	 (2.77 seconds/step)
Step 510: 	 loss = 47.9947 	 acc = 0.1250 	 (2.84 seconds/step)
Step 511: 	 loss = 50.4881 	 acc = 0.3750 	 (2.75 seconds/step)
Step 512: 	 loss = 43.5906 	 acc = 0.0000 	 (2.72 seconds/step)
Step 513: 	 loss = 46.6523 	 acc = 0.1250 	 (2.72 seconds/step)
Step 514: 	 loss = 45.8541 	 acc = 0.1250 	 (2.77 seconds/step)
Step 515: 	 loss = 47.4566 	 acc = 0.1250 	 (2.79 seconds/step)
Step 516: 	 loss = 49.3021 	 acc = 0.1250 	 (2.86 seconds/step)
Step 517: 	 loss = 47.6805 	 acc = 0.1250 	 (2.76 seconds/step)
Step 518: 	 loss = 48.4247 	 acc = 0.3750 	 (2.79 seconds/step)
Step 519: 	 loss = 51.6085 	 acc = 0.0000 	 (2.84 seconds/step)
Step 520: 	 loss = 51.5957 	 acc = 0.1250 	 (2.81 seconds/step)
Step 521: 	 loss = 46.7834 	 acc = 0.3750 	 (2.83 seconds/step)
Step 522: 	 loss = 50.9590 	 acc = 0.3750 	 (2.94 seconds/step)
Step 523: 	 loss = 51.4934 	 acc = 0.0000 	 (2.89 seconds/step)
Step 524: 	 loss = 49.0869 	 acc = 0.5000 	 (2.65 seconds/step)
Step 525: 	 loss = 43.5658 	 acc = 0.2500 	 (2.77 seconds/step)
Step 526: 	 loss = 45.1847 	 acc = 0.3750 	 (2.87 seconds/step)
Step 527: 	 loss = 48.3589 	 acc = 0.1250 	 (2.73 seconds/step)
Step 528: 	 loss = 46.4844 	 acc = 0.3750 	 (2.79 seconds/step)
Step 529: 	 loss = 41.3650 	 acc = 0.3750 	 (2.76 seconds/step)
Step 530: 	 loss = 48.2603 	 acc = 0.3750 	 (2.82 seconds/step)
Step 531: 	 loss = 47.2292 	 acc = 0.5000 	 (2.85 seconds/step)
Step 532: 	 loss = 44.1944 	 acc = 0.1250 	 (2.68 seconds/step)
Step 533: 	 loss = 51.3285 	 acc = 0.1250 	 (2.83 seconds/step)
Step 534: 	 loss = 50.2299 	 acc = 0.0000 	 (2.78 seconds/step)
Step 535: 	 loss = 50.4066 	 acc = 0.2500 	 (2.94 seconds/step)
Step 536: 	 loss = 51.0907 	 acc = 0.3750 	 (2.79 seconds/step)
Step 537: 	 loss = 48.0711 	 acc = 0.1250 	 (2.81 seconds/step)
Step 538: 	 loss = 46.7343 	 acc = 0.1250 	 (2.77 seconds/step)
Step 539: 	 loss = 48.9641 	 acc = 0.3750 	 (2.77 seconds/step)
Step 540: 	 loss = 47.6140 	 acc = 0.2500 	 (2.96 seconds/step)
Step 541: 	 loss = 47.1796 	 acc = 0.2500 	 (2.78 seconds/step)
