image,elevation,azimuth,inplane
SMIR.Body.021Y.M.CT.57761_369.png,1.2903,3.9561,0.0
SMIR.Body.021Y.M.CT.57761_370.png,1.2903,4.0724,0.0
SMIR.Body.021Y.M.CT.57761_371.png,1.2903,4.1888,0.0
SMIR.Body.021Y.M.CT.57761_372.png,1.2903,4.3051,0.0
SMIR.Body.021Y.M.CT.57761_373.png,1.2903,4.4215,0.0
SMIR.Body.021Y.M.CT.57761_374.png,1.2903,4.5379,0.0
SMIR.Body.021Y.M.CT.57761_375.png,1.2903,4.6542,0.0
SMIR.Body.021Y.M.CT.57761_376.png,1.2903,4.7706,0.0
SMIR.Body.021Y.M.CT.57761_377.png,1.2903,4.8869,0.0
SMIR.Body.021Y.M.CT.57761_378.png,1.2903,5.0033,0.0
SMIR.Body.021Y.M.CT.57761_379.png,1.2903,5.1196,0.0
SMIR.Body.021Y.M.CT.57761_380.png,1.2903,5.236,0.0
SMIR.Body.021Y.M.CT.57761_381.png,1.2903,5.3523,0.0
SMIR.Body.021Y.M.CT.57761_382.png,1.2903,5.4687,0.0
SMIR.Body.021Y.M.CT.57761_383.png,1.2903,5.5851,0.0
SMIR.Body.021Y.M.CT.57761_384.png,1.2903,5.7014,0.0
SMIR.Body.021Y.M.CT.57761_385.png,1.2903,5.8178,0.0
SMIR.Body.021Y.M.CT.57761_386.png,1.2903,5.9341,0.0
SMIR.Body.021Y.M.CT.57761_387.png,1.2903,6.0505,0.0
SMIR.Body.021Y.M.CT.57761_388.png,1.2903,6.1668,0.0
SMIR.Body.021Y.M.CT.57761_389.png,1.4025,0.0,0.0
SMIR.Body.021Y.M.CT.57761_390.png,1.4025,0.1142,0.0
SMIR.Body.021Y.M.CT.57761_391.png,1.4025,0.2285,0.0
SMIR.Body.021Y.M.CT.57761_392.png,1.4025,0.3427,0.0
SMIR.Body.021Y.M.CT.57761_393.png,1.4025,0.457,0.0
SMIR.Body.021Y.M.CT.57761_394.png,1.4025,0.5712,0.0
SMIR.Body.021Y.M.CT.57761_395.png,1.4025,0.6854,0.0
SMIR.Body.021Y.M.CT.57761_396.png,1.4025,0.7997,0.0
SMIR.Body.021Y.M.CT.57761_397.png,1.4025,0.9139,0.0
SMIR.Body.021Y.M.CT.57761_398.png,1.4025,1.0282,0.0
SMIR.Body.021Y.M.CT.57761_399.png,1.4025,1.1424,0.0
SMIR.Body.021Y.M.CT.57761_400.png,1.4025,1.2566,0.0
SMIR.Body.021Y.M.CT.57761_401.png,1.4025,1.3709,0.0
SMIR.Body.021Y.M.CT.57761_402.png,1.4025,1.4851,0.0
SMIR.Body.021Y.M.CT.57761_403.png,1.4025,1.5994,0.0
SMIR.Body.021Y.M.CT.57761_404.png,1.4025,1.7136,0.0
SMIR.Body.021Y.M.CT.57761_405.png,1.4025,1.8278,0.0
SMIR.Body.021Y.M.CT.57761_406.png,1.4025,1.9421,0.0
SMIR.Body.021Y.M.CT.57761_407.png,1.4025,2.0563,0.0
SMIR.Body.021Y.M.CT.57761_408.png,1.4025,2.1706,0.0
SMIR.Body.021Y.M.CT.57761_409.png,1.4025,2.2848,0.0
SMIR.Body.021Y.M.CT.57761_410.png,1.4025,2.399,0.0
SMIR.Body.021Y.M.CT.57761_411.png,1.4025,2.5133,0.0
SMIR.Body.021Y.M.CT.57761_412.png,1.4025,2.6275,0.0
SMIR.Body.021Y.M.CT.57761_413.png,1.4025,2.7418,0.0
SMIR.Body.021Y.M.CT.57761_414.png,1.4025,2.856,0.0
SMIR.Body.021Y.M.CT.57761_415.png,1.4025,2.9702,0.0
SMIR.Body.021Y.M.CT.57761_416.png,1.4025,3.0845,0.0
SMIR.Body.021Y.M.CT.57761_417.png,1.4025,3.1987,0.0
SMIR.Body.021Y.M.CT.57761_418.png,1.4025,3.313,0.0
SMIR.Body.021Y.M.CT.57761_419.png,1.4025,3.4272,0.0
SMIR.Body.021Y.M.CT.57761_420.png,1.4025,3.5414,0.0
SMIR.Body.021Y.M.CT.57761_421.png,1.4025,3.6557,0.0
SMIR.Body.021Y.M.CT.57761_422.png,1.4025,3.7699,0.0
SMIR.Body.021Y.M.CT.57761_423.png,1.4025,3.8842,0.0
SMIR.Body.021Y.M.CT.57761_424.png,1.4025,3.9984,0.0
SMIR.Body.021Y.M.CT.57761_425.png,1.4025,4.1126,0.0
SMIR.Body.021Y.M.CT.57761_426.png,1.4025,4.2269,0.0
SMIR.Body.021Y.M.CT.57761_427.png,1.4025,4.3411,0.0
SMIR.Body.021Y.M.CT.57761_428.png,1.4025,4.4553,0.0
SMIR.Body.021Y.M.CT.57761_429.png,1.4025,4.5696,0.0
SMIR.Body.021Y.M.CT.57761_430.png,1.4025,4.6838,0.0
SMIR.Body.021Y.M.CT.57761_431.png,1.4025,4.7981,0.0
SMIR.Body.021Y.M.CT.57761_432.png,1.4025,4.9123,0.0
SMIR.Body.021Y.M.CT.57761_433.png,1.4025,5.0265,0.0
SMIR.Body.021Y.M.CT.57761_434.png,1.4025,5.1408,0.0
SMIR.Body.021Y.M.CT.57761_435.png,1.4025,5.255,0.0
SMIR.Body.021Y.M.CT.57761_436.png,1.4025,5.3693,0.0
SMIR.Body.021Y.M.CT.57761_437.png,1.4025,5.4835,0.0
SMIR.Body.021Y.M.CT.57761_438.png,1.4025,5.5977,0.0
SMIR.Body.021Y.M.CT.57761_439.png,1.4025,5.712,0.0
SMIR.Body.021Y.M.CT.57761_440.png,1.4025,5.8262,0.0
SMIR.Body.021Y.M.CT.57761_441.png,1.4025,5.9405,0.0
SMIR.Body.021Y.M.CT.57761_442.png,1.4025,6.0547,0.0
SMIR.Body.021Y.M.CT.57761_443.png,1.4025,6.1689,0.0
SMIR.Body.021Y.M.CT.57761_444.png,1.5147,0.0,0.0
SMIR.Body.021Y.M.CT.57761_445.png,1.5147,0.1122,0.0
SMIR.Body.021Y.M.CT.57761_446.png,1.5147,0.2244,0.0
SMIR.Body.021Y.M.CT.57761_447.png,1.5147,0.3366,0.0
SMIR.Body.021Y.M.CT.57761_448.png,1.5147,0.4488,0.0
SMIR.Body.021Y.M.CT.57761_449.png,1.5147,0.561,0.0
SMIR.Body.021Y.M.CT.57761_450.png,1.5147,0.6732,0.0
SMIR.Body.021Y.M.CT.57761_451.png,1.5147,0.7854,0.0
SMIR.Body.021Y.M.CT.57761_452.png,1.5147,0.8976,0.0
SMIR.Body.021Y.M.CT.57761_453.png,1.5147,1.0098,0.0
SMIR.Body.021Y.M.CT.57761_454.png,1.5147,1.122,0.0
SMIR.Body.021Y.M.CT.57761_455.png,1.5147,1.2342,0.0
SMIR.Body.021Y.M.CT.57761_456.png,1.5147,1.3464,0.0
SMIR.Body.021Y.M.CT.57761_457.png,1.5147,1.4586,0.0
SMIR.Body.021Y.M.CT.57761_458.png,1.5147,1.5708,0.0
SMIR.Body.021Y.M.CT.57761_459.png,1.5147,1.683,0.0
SMIR.Body.021Y.M.CT.57761_460.png,1.5147,1.7952,0.0
SMIR.Body.021Y.M.CT.57761_461.png,1.5147,1.9074,0.0
SMIR.Body.021Y.M.CT.57761_462.png,1.5147,2.0196,0.0
SMIR.Body.021Y.M.CT.57761_463.png,1.5147,2.1318,0.0
SMIR.Body.021Y.M.CT.57761_464.png,1.5147,2.244,0.0
SMIR.Body.021Y.M.CT.57761_465.png,1.5147,2.3562,0.0
SMIR.Body.021Y.M.CT.57761_466.png,1.5147,2.4684,0.0
SMIR.Body.021Y.M.CT.57761_467.png,1.5147,2.5806,0.0
SMIR.Body.021Y.M.CT.57761_468.png,1.5147,2.6928,0.0
SMIR.Body.021Y.M.CT.57761_469.png,1.5147,2.805,0.0
SMIR.Body.021Y.M.CT.57761_470.png,1.5147,2.9172,0.0
SMIR.Body.021Y.M.CT.57761_471.png,1.5147,3.0294,0.0
SMIR.Body.021Y.M.CT.57761_472.png,1.5147,3.1416,0.0
SMIR.Body.021Y.M.CT.57761_473.png,1.5147,3.2538,0.0
SMIR.Body.021Y.M.CT.57761_474.png,1.5147,3.366,0.0
SMIR.Body.021Y.M.CT.57761_475.png,1.5147,3.4782,0.0
SMIR.Body.021Y.M.CT.57761_476.png,1.5147,3.5904,0.0
SMIR.Body.021Y.M.CT.57761_477.png,1.5147,3.7026,0.0
SMIR.Body.021Y.M.CT.57761_478.png,1.5147,3.8148,0.0
SMIR.Body.021Y.M.CT.57761_479.png,1.5147,3.927,0.0
SMIR.Body.021Y.M.CT.57761_480.png,1.5147,4.0392,0.0
SMIR.Body.021Y.M.CT.57761_481.png,1.5147,4.1514,0.0
SMIR.Body.021Y.M.CT.57761_482.png,1.5147,4.2636,0.0
SMIR.Body.021Y.M.CT.57761_483.png,1.5147,4.3758,0.0
SMIR.Body.021Y.M.CT.57761_484.png,1.5147,4.488,0.0
SMIR.Body.021Y.M.CT.57761_485.png,1.5147,4.6002,0.0
SMIR.Body.021Y.M.CT.57761_486.png,1.5147,4.7124,0.0
SMIR.Body.021Y.M.CT.57761_487.png,1.5147,4.8246,0.0
SMIR.Body.021Y.M.CT.57761_488.png,1.5147,4.9368,0.0
SMIR.Body.021Y.M.CT.57761_489.png,1.5147,5.049,0.0
SMIR.Body.021Y.M.CT.57761_490.png,1.5147,5.1612,0.0
SMIR.Body.021Y.M.CT.57761_491.png,1.5147,5.2734,0.0
SMIR.Body.021Y.M.CT.57761_492.png,1.5147,5.3856,0.0
SMIR.Body.021Y.M.CT.57761_493.png,1.5147,5.4978,0.0
SMIR.Body.021Y.M.CT.57761_494.png,1.5147,5.61,0.0
SMIR.Body.021Y.M.CT.57761_495.png,1.5147,5.7222,0.0
SMIR.Body.021Y.M.CT.57761_496.png,1.5147,5.8344,0.0
SMIR.Body.021Y.M.CT.57761_497.png,1.5147,5.9466,0.0
SMIR.Body.021Y.M.CT.57761_498.png,1.5147,6.0588,0.0
SMIR.Body.021Y.M.CT.57761_499.png,1.5147,6.171,0.0
SMIR.Body.021Y.M.CT.57761_500.png,1.6269,0.0,0.0
SMIR.Body.021Y.M.CT.57761_501.png,1.6269,0.1122,0.0
SMIR.Body.021Y.M.CT.57761_502.png,1.6269,0.2244,0.0
SMIR.Body.021Y.M.CT.57761_503.png,1.6269,0.3366,0.0
SMIR.Body.021Y.M.CT.57761_504.png,1.6269,0.4488,0.0
SMIR.Body.021Y.M.CT.57761_505.png,1.6269,0.561,0.0
SMIR.Body.021Y.M.CT.57761_506.png,1.6269,0.6732,0.0
SMIR.Body.021Y.M.CT.57761_507.png,1.6269,0.7854,0.0
SMIR.Body.021Y.M.CT.57761_508.png,1.6269,0.8976,0.0
SMIR.Body.021Y.M.CT.57761_509.png,1.6269,1.0098,0.0
SMIR.Body.021Y.M.CT.57761_510.png,1.6269,1.122,0.0
SMIR.Body.021Y.M.CT.57761_511.png,1.6269,1.2342,0.0
SMIR.Body.021Y.M.CT.57761_512.png,1.6269,1.3464,0.0
SMIR.Body.021Y.M.CT.57761_513.png,1.6269,1.4586,0.0
SMIR.Body.021Y.M.CT.57761_514.png,1.6269,1.5708,0.0
SMIR.Body.021Y.M.CT.57761_515.png,1.6269,1.683,0.0
SMIR.Body.021Y.M.CT.57761_516.png,1.6269,1.7952,0.0
SMIR.Body.021Y.M.CT.57761_517.png,1.6269,1.9074,0.0
SMIR.Body.021Y.M.CT.57761_518.png,1.6269,2.0196,0.0
SMIR.Body.021Y.M.CT.57761_519.png,1.6269,2.1318,0.0
SMIR.Body.021Y.M.CT.57761_520.png,1.6269,2.244,0.0
SMIR.Body.021Y.M.CT.57761_521.png,1.6269,2.3562,0.0
SMIR.Body.021Y.M.CT.57761_522.png,1.6269,2.4684,0.0
SMIR.Body.021Y.M.CT.57761_523.png,1.6269,2.5806,0.0
SMIR.Body.021Y.M.CT.57761_524.png,1.6269,2.6928,0.0
SMIR.Body.021Y.M.CT.57761_525.png,1.6269,2.805,0.0
SMIR.Body.021Y.M.CT.57761_526.png,1.6269,2.9172,0.0
SMIR.Body.021Y.M.CT.57761_527.png,1.6269,3.0294,0.0
SMIR.Body.021Y.M.CT.57761_528.png,1.6269,3.1416,0.0
SMIR.Body.021Y.M.CT.57761_529.png,1.6269,3.2538,0.0
SMIR.Body.021Y.M.CT.57761_530.png,1.6269,3.366,0.0
SMIR.Body.021Y.M.CT.57761_531.png,1.6269,3.4782,0.0
SMIR.Body.021Y.M.CT.57761_532.png,1.6269,3.5904,0.0
SMIR.Body.021Y.M.CT.57761_533.png,1.6269,3.7026,0.0
SMIR.Body.021Y.M.CT.57761_534.png,1.6269,3.8148,0.0
SMIR.Body.021Y.M.CT.57761_535.png,1.6269,3.927,0.0
SMIR.Body.021Y.M.CT.57761_536.png,1.6269,4.0392,0.0
SMIR.Body.021Y.M.CT.57761_537.png,1.6269,4.1514,0.0
SMIR.Body.021Y.M.CT.57761_538.png,1.6269,4.2636,0.0
SMIR.Body.021Y.M.CT.57761_539.png,1.6269,4.3758,0.0
SMIR.Body.021Y.M.CT.57761_540.png,1.6269,4.488,0.0
SMIR.Body.021Y.M.CT.57761_541.png,1.6269,4.6002,0.0
SMIR.Body.021Y.M.CT.57761_542.png,1.6269,4.7124,0.0
SMIR.Body.021Y.M.CT.57761_543.png,1.6269,4.8246,0.0
SMIR.Body.021Y.M.CT.57761_544.png,1.6269,4.9368,0.0
SMIR.Body.021Y.M.CT.57761_545.png,1.6269,5.049,0.0
SMIR.Body.021Y.M.CT.57761_546.png,1.6269,5.1612,0.0
SMIR.Body.021Y.M.CT.57761_547.png,1.6269,5.2734,0.0
SMIR.Body.021Y.M.CT.57761_548.png,1.6269,5.3856,0.0
SMIR.Body.021Y.M.CT.57761_549.png,1.6269,5.4978,0.0
SMIR.Body.021Y.M.CT.57761_550.png,1.6269,5.61,0.0
SMIR.Body.021Y.M.CT.57761_551.png,1.6269,5.7222,0.0
SMIR.Body.021Y.M.CT.57761_552.png,1.6269,5.8344,0.0
SMIR.Body.021Y.M.CT.57761_553.png,1.6269,5.9466,0.0
SMIR.Body.021Y.M.CT.57761_554.png,1.6269,6.0588,0.0
SMIR.Body.021Y.M.CT.57761_555.png,1.6269,6.171,0.0
SMIR.Body.021Y.M.CT.57761_556.png,1.7391,0.0,0.0
SMIR.Body.021Y.M.CT.57761_557.png,1.7391,0.1142,0.0
SMIR.Body.021Y.M.CT.57761_558.png,1.7391,0.2285,0.0
SMIR.Body.021Y.M.CT.57761_559.png,1.7391,0.3427,0.0
SMIR.Body.021Y.M.CT.57761_560.png,1.7391,0.457,0.0
SMIR.Body.021Y.M.CT.57761_561.png,1.7391,0.5712,0.0
SMIR.Body.021Y.M.CT.57761_562.png,1.7391,0.6854,0.0
SMIR.Body.021Y.M.CT.57761_563.png,1.7391,0.7997,0.0
SMIR.Body.021Y.M.CT.57761_564.png,1.7391,0.9139,0.0
SMIR.Body.021Y.M.CT.57761_565.png,1.7391,1.0282,0.0
SMIR.Body.021Y.M.CT.57761_566.png,1.7391,1.1424,0.0
SMIR.Body.021Y.M.CT.57761_567.png,1.7391,1.2566,0.0
SMIR.Body.021Y.M.CT.57761_568.png,1.7391,1.3709,0.0
SMIR.Body.021Y.M.CT.57761_569.png,1.7391,1.4851,0.0
SMIR.Body.021Y.M.CT.57761_570.png,1.7391,1.5994,0.0
SMIR.Body.021Y.M.CT.57761_571.png,1.7391,1.7136,0.0
SMIR.Body.021Y.M.CT.57761_572.png,1.7391,1.8278,0.0
SMIR.Body.021Y.M.CT.57761_573.png,1.7391,1.9421,0.0
SMIR.Body.021Y.M.CT.57761_574.png,1.7391,2.0563,0.0
SMIR.Body.021Y.M.CT.57761_575.png,1.7391,2.1706,0.0
SMIR.Body.021Y.M.CT.57761_576.png,1.7391,2.2848,0.0
SMIR.Body.021Y.M.CT.57761_577.png,1.7391,2.399,0.0
SMIR.Body.021Y.M.CT.57761_578.png,1.7391,2.5133,0.0
SMIR.Body.021Y.M.CT.57761_579.png,1.7391,2.6275,0.0
SMIR.Body.021Y.M.CT.57761_580.png,1.7391,2.7418,0.0
SMIR.Body.021Y.M.CT.57761_581.png,1.7391,2.856,0.0
SMIR.Body.021Y.M.CT.57761_582.png,1.7391,2.9702,0.0
SMIR.Body.021Y.M.CT.57761_583.png,1.7391,3.0845,0.0
SMIR.Body.021Y.M.CT.57761_584.png,1.7391,3.1987,0.0
SMIR.Body.021Y.M.CT.57761_585.png,1.7391,3.313,0.0
SMIR.Body.021Y.M.CT.57761_586.png,1.7391,3.4272,0.0
SMIR.Body.021Y.M.CT.57761_587.png,1.7391,3.5414,0.0
SMIR.Body.021Y.M.CT.57761_588.png,1.7391,3.6557,0.0
SMIR.Body.021Y.M.CT.57761_589.png,1.7391,3.7699,0.0
SMIR.Body.021Y.M.CT.57761_590.png,1.7391,3.8842,0.0
SMIR.Body.021Y.M.CT.57761_591.png,1.7391,3.9984,0.0
SMIR.Body.021Y.M.CT.57761_592.png,1.7391,4.1126,0.0
SMIR.Body.021Y.M.CT.57761_593.png,1.7391,4.2269,0.0
SMIR.Body.021Y.M.CT.57761_594.png,1.7391,4.3411,0.0
SMIR.Body.021Y.M.CT.57761_595.png,1.7391,4.4553,0.0
SMIR.Body.021Y.M.CT.57761_596.png,1.7391,4.5696,0.0
SMIR.Body.021Y.M.CT.57761_597.png,1.7391,4.6838,0.0
SMIR.Body.021Y.M.CT.57761_598.png,1.7391,4.7981,0.0
SMIR.Body.021Y.M.CT.57761_599.png,1.7391,4.9123,0.0
SMIR.Body.021Y.M.CT.57761_600.png,1.7391,5.0265,0.0
SMIR.Body.021Y.M.CT.57761_601.png,1.7391,5.1408,0.0
SMIR.Body.021Y.M.CT.57761_602.png,1.7391,5.255,0.0
SMIR.Body.021Y.M.CT.57761_603.png,1.7391,5.3693,0.0
SMIR.Body.021Y.M.CT.57761_604.png,1.7391,5.4835,0.0
SMIR.Body.021Y.M.CT.57761_605.png,1.7391,5.5977,0.0
SMIR.Body.021Y.M.CT.57761_606.png,1.7391,5.712,0.0
SMIR.Body.021Y.M.CT.57761_607.png,1.7391,5.8262,0.0
SMIR.Body.021Y.M.CT.57761_608.png,1.7391,5.9405,0.0
SMIR.Body.021Y.M.CT.57761_609.png,1.7391,6.0547,0.0
SMIR.Body.021Y.M.CT.57761_610.png,1.7391,6.1689,0.0
SMIR.Body.021Y.M.CT.57761_611.png,1.8513,0.0,0.0
SMIR.Body.021Y.M.CT.57761_612.png,1.8513,0.1164,0.0
SMIR.Body.021Y.M.CT.57761_613.png,1.8513,0.2327,0.0
SMIR.Body.021Y.M.CT.57761_614.png,1.8513,0.3491,0.0
SMIR.Body.021Y.M.CT.57761_615.png,1.8513,0.4654,0.0
SMIR.Body.021Y.M.CT.57761_616.png,1.8513,0.5818,0.0
SMIR.Body.021Y.M.CT.57761_617.png,1.8513,0.6981,0.0
SMIR.Body.021Y.M.CT.57761_618.png,1.8513,0.8145,0.0
SMIR.Body.021Y.M.CT.57761_619.png,1.8513,0.9308,0.0
SMIR.Body.021Y.M.CT.57761_620.png,1.8513,1.0472,0.0
SMIR.Body.021Y.M.CT.57761_621.png,1.8513,1.1636,0.0
SMIR.Body.021Y.M.CT.57761_622.png,1.8513,1.2799,0.0
SMIR.Body.021Y.M.CT.57761_623.png,1.8513,1.3963,0.0
SMIR.Body.021Y.M.CT.57761_624.png,1.8513,1.5126,0.0
SMIR.Body.021Y.M.CT.57761_625.png,1.8513,1.629,0.0
SMIR.Body.021Y.M.CT.57761_626.png,1.8513,1.7453,0.0
SMIR.Body.021Y.M.CT.57761_627.png,1.8513,1.8617,0.0
SMIR.Body.021Y.M.CT.57761_628.png,1.8513,1.978,0.0
SMIR.Body.021Y.M.CT.57761_629.png,1.8513,2.0944,0.0
SMIR.Body.021Y.M.CT.57761_630.png,1.8513,2.2108,0.0
SMIR.Body.021Y.M.CT.57761_631.png,1.8513,2.3271,0.0
SMIR.Body.021Y.M.CT.57761_632.png,1.8513,2.4435,0.0
SMIR.Body.021Y.M.CT.57761_633.png,1.8513,2.5598,0.0
SMIR.Body.021Y.M.CT.57761_634.png,1.8513,2.6762,0.0
SMIR.Body.021Y.M.CT.57761_635.png,1.8513,2.7925,0.0
SMIR.Body.021Y.M.CT.57761_636.png,1.8513,2.9089,0.0
SMIR.Body.021Y.M.CT.57761_637.png,1.8513,3.0252,0.0
SMIR.Body.021Y.M.CT.57761_638.png,1.8513,3.1416,0.0
SMIR.Body.021Y.M.CT.57761_639.png,1.8513,3.2579,0.0
SMIR.Body.021Y.M.CT.57761_640.png,1.8513,3.3743,0.0
SMIR.Body.021Y.M.CT.57761_641.png,1.8513,3.4907,0.0
SMIR.Body.021Y.M.CT.57761_642.png,1.8513,3.607,0.0
SMIR.Body.021Y.M.CT.57761_643.png,1.8513,3.7234,0.0
SMIR.Body.021Y.M.CT.57761_644.png,1.8513,3.8397,0.0
SMIR.Body.021Y.M.CT.57761_645.png,1.8513,3.9561,0.0
SMIR.Body.021Y.M.CT.57761_646.png,1.8513,4.0724,0.0
SMIR.Body.021Y.M.CT.57761_647.png,1.8513,4.1888,0.0
SMIR.Body.021Y.M.CT.57761_648.png,1.8513,4.3051,0.0
SMIR.Body.021Y.M.CT.57761_649.png,1.8513,4.4215,0.0
SMIR.Body.021Y.M.CT.57761_650.png,1.8513,4.5379,0.0
SMIR.Body.021Y.M.CT.57761_651.png,1.8513,4.6542,0.0
SMIR.Body.021Y.M.CT.57761_652.png,1.8513,4.7706,0.0
SMIR.Body.021Y.M.CT.57761_653.png,1.8513,4.8869,0.0
SMIR.Body.021Y.M.CT.57761_654.png,1.8513,5.0033,0.0
SMIR.Body.021Y.M.CT.57761_655.png,1.8513,5.1196,0.0
SMIR.Body.021Y.M.CT.57761_656.png,1.8513,5.236,0.0
SMIR.Body.021Y.M.CT.57761_657.png,1.8513,5.3523,0.0
SMIR.Body.021Y.M.CT.57761_658.png,1.8513,5.4687,0.0
SMIR.Body.021Y.M.CT.57761_659.png,1.8513,5.5851,0.0
SMIR.Body.021Y.M.CT.57761_660.png,1.8513,5.7014,0.0
SMIR.Body.021Y.M.CT.57761_661.png,1.8513,5.8178,0.0
SMIR.Body.021Y.M.CT.57761_662.png,1.8513,5.9341,0.0
SMIR.Body.021Y.M.CT.57761_663.png,1.8513,6.0505,0.0
SMIR.Body.021Y.M.CT.57761_664.png,1.8513,6.1668,0.0
SMIR.Body.021Y.M.CT.57761_665.png,1.9635,0.0,0.0
SMIR.Body.021Y.M.CT.57761_666.png,1.9635,0.1208,0.0
SMIR.Body.021Y.M.CT.57761_667.png,1.9635,0.2417,0.0
SMIR.Body.021Y.M.CT.57761_668.png,1.9635,0.3625,0.0
SMIR.Body.021Y.M.CT.57761_669.png,1.9635,0.4833,0.0
SMIR.Body.021Y.M.CT.57761_670.png,1.9635,0.6042,0.0
SMIR.Body.021Y.M.CT.57761_671.png,1.9635,0.725,0.0
SMIR.Body.021Y.M.CT.57761_672.png,1.9635,0.8458,0.0
SMIR.Body.021Y.M.CT.57761_673.png,1.9635,0.9666,0.0
SMIR.Body.021Y.M.CT.57761_674.png,1.9635,1.0875,0.0
SMIR.Body.021Y.M.CT.57761_675.png,1.9635,1.2083,0.0
SMIR.Body.021Y.M.CT.57761_676.png,1.9635,1.3291,0.0
SMIR.Body.021Y.M.CT.57761_677.png,1.9635,1.45,0.0
SMIR.Body.021Y.M.CT.57761_678.png,1.9635,1.5708,0.0
SMIR.Body.021Y.M.CT.57761_679.png,1.9635,1.6916,0.0
SMIR.Body.021Y.M.CT.57761_680.png,1.9635,1.8125,0.0
SMIR.Body.021Y.M.CT.57761_681.png,1.9635,1.9333,0.0
SMIR.Body.021Y.M.CT.57761_682.png,1.9635,2.0541,0.0
SMIR.Body.021Y.M.CT.57761_683.png,1.9635,2.1749,0.0
SMIR.Body.021Y.M.CT.57761_684.png,1.9635,2.2958,0.0
SMIR.Body.021Y.M.CT.57761_685.png,1.9635,2.4166,0.0
SMIR.Body.021Y.M.CT.57761_686.png,1.9635,2.5374,0.0
SMIR.Body.021Y.M.CT.57761_687.png,1.9635,2.6583,0.0
SMIR.Body.021Y.M.CT.57761_688.png,1.9635,2.7791,0.0
SMIR.Body.021Y.M.CT.57761_689.png,1.9635,2.8999,0.0
SMIR.Body.021Y.M.CT.57761_690.png,1.9635,3.0208,0.0
SMIR.Body.021Y.M.CT.57761_691.png,1.9635,3.1416,0.0
SMIR.Body.021Y.M.CT.57761_692.png,1.9635,3.2624,0.0
SMIR.Body.021Y.M.CT.57761_693.png,1.9635,3.3833,0.0
SMIR.Body.021Y.M.CT.57761_694.png,1.9635,3.5041,0.0
SMIR.Body.021Y.M.CT.57761_695.png,1.9635,3.6249,0.0
SMIR.Body.021Y.M.CT.57761_696.png,1.9635,3.7457,0.0
SMIR.Body.021Y.M.CT.57761_697.png,1.9635,3.8666,0.0
SMIR.Body.021Y.M.CT.57761_698.png,1.9635,3.9874,0.0
SMIR.Body.021Y.M.CT.57761_699.png,1.9635,4.1082,0.0
SMIR.Body.021Y.M.CT.57761_700.png,1.9635,4.2291,0.0
SMIR.Body.021Y.M.CT.57761_701.png,1.9635,4.3499,0.0
SMIR.Body.021Y.M.CT.57761_702.png,1.9635,4.4707,0.0
SMIR.Body.021Y.M.CT.57761_703.png,1.9635,4.5916,0.0
SMIR.Body.021Y.M.CT.57761_704.png,1.9635,4.7124,0.0
SMIR.Body.021Y.M.CT.57761_705.png,1.9635,4.8332,0.0
SMIR.Body.021Y.M.CT.57761_706.png,1.9635,4.954,0.0
SMIR.Body.021Y.M.CT.57761_707.png,1.9635,5.0749,0.0
SMIR.Body.021Y.M.CT.57761_708.png,1.9635,5.1957,0.0
SMIR.Body.021Y.M.CT.57761_709.png,1.9635,5.3165,0.0
SMIR.Body.021Y.M.CT.57761_710.png,1.9635,5.4374,0.0
SMIR.Body.021Y.M.CT.57761_711.png,1.9635,5.5582,0.0
SMIR.Body.021Y.M.CT.57761_712.png,1.9635,5.679,0.0
SMIR.Body.021Y.M.CT.57761_713.png,1.9635,5.7999,0.0
SMIR.Body.021Y.M.CT.57761_714.png,1.9635,5.9207,0.0
SMIR.Body.021Y.M.CT.57761_715.png,1.9635,6.0415,0.0
SMIR.Body.021Y.M.CT.57761_716.png,1.9635,6.1624,0.0
SMIR.Body.021Y.M.CT.57761_717.png,2.0757,0.0,0.0
SMIR.Body.021Y.M.CT.57761_718.png,2.0757,0.1282,0.0
SMIR.Body.021Y.M.CT.57761_719.png,2.0757,0.2565,0.0
SMIR.Body.021Y.M.CT.57761_720.png,2.0757,0.3847,0.0
SMIR.Body.021Y.M.CT.57761_721.png,2.0757,0.5129,0.0
SMIR.Body.021Y.M.CT.57761_722.png,2.0757,0.6411,0.0
SMIR.Body.021Y.M.CT.57761_723.png,2.0757,0.7694,0.0
SMIR.Body.021Y.M.CT.57761_724.png,2.0757,0.8976,0.0
SMIR.Body.021Y.M.CT.57761_725.png,2.0757,1.0258,0.0
SMIR.Body.021Y.M.CT.57761_726.png,2.0757,1.1541,0.0
SMIR.Body.021Y.M.CT.57761_727.png,2.0757,1.2823,0.0
SMIR.Body.021Y.M.CT.57761_728.png,2.0757,1.4105,0.0
SMIR.Body.021Y.M.CT.57761_729.png,2.0757,1.5387,0.0
SMIR.Body.021Y.M.CT.57761_730.png,2.0757,1.667,0.0
SMIR.Body.021Y.M.CT.57761_731.png,2.0757,1.7952,0.0
SMIR.Body.021Y.M.CT.57761_732.png,2.0757,1.9234,0.0
SMIR.Body.021Y.M.CT.57761_733.png,2.0757,2.0517,0.0
SMIR.Body.021Y.M.CT.57761_734.png,2.0757,2.1799,0.0
SMIR.Body.021Y.M.CT.57761_735.png,2.0757,2.3081,0.0
SMIR.Body.021Y.M.CT.57761_736.png,2.0757,2.4363,0.0
SMIR.Body.021Y.M.CT.57761_737.png,2.0757,2.5646,0.0
